1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;5;1;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;18;4;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;18;4;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;18;4;0
3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;18;4;0
2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;10;7;0
2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;10;7;0
2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;10;7;0
0;0;0;0;0;0;1;1;12;0;0;0;0;0;2;0;0;17;13;0
0;0;0;0;0;0;1;1;12;0;0;0;0;0;2;0;0;17;13;0
7;5;0;0;0;0;0;0;0;0;0;0;0;25;8;0;0;17;13;0
1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;17;13;0
0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;17;13;0
0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;17;13;0
0;0;0;0;0;0;1;11;78;1;1;0;0;0;2;1;0;29;7;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;29;7;0
2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;29;7;0
1;0;0;0;0;0;1;10;66;1;1;0;0;6;2;0;0;5;2;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;9;5;0
4;1;0;0;0;0;0;0;0;0;0;0;0;25;4;0;0;9;5;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;12;1;0
2;0;1;0;0;0;1;0;0;1;1;0;0;0;2;1;0;29;7;0
2;0;0;0;0;0;1;0;0;1;1;0;0;0;2;0;0;5;2;0
0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;9;5;0
0;0;1;0;0;0;0;0;0;0;0;0;0;53;1;0;0;3;1;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;37;48;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;25;3;0;37;48;10;0
0;0;1;0;0;0;1;6;66;0;2;0;0;0;1;0;37;48;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;37;48;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;37;48;10;0
0;1;0;0;0;0;1;6;66;0;2;0;0;0;1;0;37;48;10;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;37;48;10;0
3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;10;3;0
1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;10;3;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;3;0
1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;7;3;0
2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;7;3;0
0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;3;0
0;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;37;48;10;0
0;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;37;48;10;0
0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;10;3;0
0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7;3;0
0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7;3;0
0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;4;25;9;0
0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;4;25;9;0
0;0;3;4;0;0;0;0;0;0;0;0;0;9;7;1;4;25;9;0
0;0;2;0;0;0;0;0;0;0;0;0;0;0;5;0;0;4;5;0
0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;4;25;9;0
0;0;0;0;0;0;1;1;8;0;0;0;0;0;2;1;11;44;11;0
0;0;0;0;0;0;1;1;5;0;0;0;0;0;3;1;11;44;11;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;11;44;11;0
1;0;0;0;0;0;1;1;16;3;0;0;0;0;1;0;0;9;2;0
2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;9;2;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;11;44;11;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;1;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;10;2;0
0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;11;44;11;0
0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;11;44;11;0
0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;11;44;11;0
0;0;0;0;1;0;1;0;0;3;0;0;0;0;1;0;0;9;2;0
0;0;0;0;0;0;1;0;0;2;3;0;0;50;1;0;0;5;1;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0
7;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;5;66;32;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;5;66;32;0
4;2;1;0;0;0;2;2;22;3;0;0;0;0;1;0;0;13;2;0
2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;13;2;0
