0;14;0;0;14;14;0;0;0;0;0;0;0
0;2;0;10;28;20;1;0;0;0;0;0;0
0;1;0;10;28;20;1;0;0;0;0;0;0
0;1;0;10;28;20;1;0;0;0;0;0;0
6;3;0;10;28;20;10;0;1;0;0;2;0
0;2;0;10;28;20;0;0;0;0;0;0;0
7;11;0;10;28;20;0;6;1;0;3;0;0
0;1;0;3;16;4;0;0;0;0;0;0;0
0;1;0;3;16;4;0;0;0;0;0;0;0
0;1;0;3;16;4;0;0;0;0;0;0;0
0;1;0;3;16;4;0;0;0;0;0;0;0
0;1;0;0;34;16;1;0;0;0;0;0;0
0;1;0;0;34;16;0;0;0;0;0;0;0
28;4;0;0;34;16;10;3;0;0;0;0;0
0;1;0;0;34;16;0;0;0;0;0;0;0
0;5;0;0;34;16;3;1;0;0;0;0;0
0;1;0;0;34;16;1;0;0;0;0;0;0
0;1;0;0;34;16;1;0;0;0;0;0;0
0;1;0;0;34;16;1;0;0;0;0;0;0
0;1;0;0;34;16;1;0;0;0;0;0;0
0;1;1;23;114;29;0;0;0;0;0;0;0
12;3;1;23;114;29;5;1;4;1;0;0;0
0;1;1;23;114;29;9;1;1;0;0;0;0
0;1;1;23;114;29;0;0;0;0;0;0;0
0;1;1;23;114;29;0;0;0;0;0;0;0
16;6;1;23;114;29;8;2;0;0;0;0;0
15;9;1;23;114;29;23;6;0;0;0;0;0
0;1;1;23;114;29;4;0;0;0;0;0;0
0;1;1;23;114;29;2;0;0;0;0;0;0
0;2;1;23;114;29;2;0;0;0;0;0;0
20;3;1;23;114;29;14;0;0;0;0;0;0
0;1;2;1;26;8;0;0;0;0;0;0;0
0;1;2;1;26;8;0;0;0;0;0;0;0
0;2;2;1;26;8;5;1;0;0;0;0;0
0;1;2;1;26;8;4;0;0;0;0;0;0
0;1;2;1;26;8;3;0;0;0;0;0;0
0;2;2;1;26;8;1;0;0;0;0;0;0
0;1;1;0;1;1;2;0;0;0;0;0;0
0;1;1;0;1;1;4;0;0;0;0;0;0
33;1;0;0;7;3;0;0;0;0;0;0;0
0;2;0;0;7;3;3;0;0;0;0;0;0
0;1;0;15;7;6;3;0;0;0;0;0;0
0;1;0;15;7;6;0;0;0;0;0;0;0
0;1;0;15;7;6;0;0;0;0;0;0;0
0;1;0;15;7;6;0;0;0;0;0;0;0
0;1;0;15;7;6;0;0;0;0;0;0;0
0;1;0;15;7;6;0;0;0;0;0;0;0
10;5;0;0;34;9;0;0;1;0;0;0;0
7;2;0;0;34;9;0;0;0;0;0;0;0
20;1;0;0;34;9;0;0;0;0;0;0;0
0;1;0;0;34;9;0;0;0;0;0;0;0
0;1;0;0;2;1;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;14;6;0;0;1;1;0;0;0
0;1;0;0;14;6;0;0;1;0;0;0;0
0;1;0;0;14;6;0;0;1;0;0;0;0
0;1;0;0;14;6;0;0;1;0;0;0;0
7;2;0;0;14;6;0;0;2;0;0;0;0
0;1;1;25;76;18;0;0;0;0;0;0;0
0;2;1;25;76;18;4;0;3;1;0;0;0
0;3;1;25;76;18;0;0;0;0;0;0;0
0;2;1;25;76;18;4;1;0;0;0;0;0
0;1;1;25;76;18;0;0;0;0;0;0;0
0;1;1;25;76;18;0;0;0;0;0;0;0
4;2;1;25;76;18;10;1;0;0;0;0;0
16;4;1;25;76;18;14;2;2;0;0;0;0
0;1;1;25;76;18;3;0;0;0;0;0;0
0;1;1;25;76;18;2;0;0;0;0;0;0
0;3;2;13;29;10;6;2;4;0;0;0;0
0;1;2;13;29;10;0;0;0;0;0;0;0
0;1;2;13;29;10;0;0;0;0;0;0;0
0;1;2;13;29;10;1;0;0;0;0;0;0
0;1;2;13;29;10;0;0;0;0;0;0;0
0;1;2;13;29;10;0;0;0;0;0;0;0
0;2;2;13;29;10;1;0;0;0;0;0;0
0;1;2;8;11;5;0;0;0;0;0;0;0
0;1;2;8;11;5;0;0;0;0;0;0;0
0;1;2;8;11;5;0;0;0;0;0;0;0
0;1;2;8;11;5;0;0;0;0;0;0;0
0;1;2;8;11;5;0;0;0;0;0;0;0
0;1;0;0;1;1;0;0;0;0;0;0;0
0;1;0;1;15;6;1;0;0;0;0;0;0
0;1;0;1;15;6;1;0;0;0;0;0;0
0;1;0;1;15;6;0;0;0;0;0;0;0
0;1;0;1;15;6;1;1;0;0;0;0;0
0;1;0;1;15;6;1;0;0;0;0;0;0
0;1;0;1;15;6;1;0;0;0;0;0;0
0;1;0;0;27;12;1;0;0;0;0;0;0
0;1;0;0;27;12;1;0;0;0;0;0;0
0;5;0;0;27;12;2;1;0;0;0;0;0
0;1;0;0;27;12;2;2;0;0;0;0;0
6;2;0;0;27;12;5;1;0;0;0;0;0
0;1;0;0;27;12;1;0;0;0;0;0;0
0;1;0;0;27;12;1;0;0;0;0;0;0
0;1;0;0;27;12;0;0;0;0;0;0;0
0;1;0;0;27;12;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;7;0;22;46;28;22;2;0;0;0;0;0
0;2;0;22;46;28;3;0;0;0;0;0;0
0;2;0;22;46;28;4;0;0;0;0;0;0
5;4;0;22;46;28;0;0;0;0;0;0;0
0;3;0;22;46;28;0;0;0;0;0;0;0
0;4;0;22;46;28;0;0;0;0;1;1;0
0;3;0;22;46;28;0;0;0;0;0;0;0
0;3;0;22;46;28;0;0;0;0;0;0;0
0;1;0;0;31;17;1;0;0;0;0;0;0
0;1;0;0;31;17;1;0;0;0;0;0;0
0;4;0;0;31;17;6;1;0;0;0;0;0
8;9;0;0;31;17;11;1;0;0;0;0;0
0;1;0;0;31;17;1;0;0;0;0;0;0
0;1;0;0;31;17;1;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;1;3;3;0;0;0;0;0;0;0
0;1;0;1;3;3;0;0;0;0;0;0;0
