2;7;1;0;8;7;12;0;0;0;0;0;0
0;3;3;0;10;0;4;0;0;0;0;0;0
0;2;3;0;10;0;2;0;0;0;0;0;0
0;1;3;0;10;0;1;0;0;0;0;0;0
0;3;3;0;10;0;4;0;0;0;0;0;0
0;2;3;0;10;0;2;0;0;0;0;0;0
0;1;3;0;10;0;1;0;0;0;0;0;0
0;1;0;0;1;1;0;0;0;0;0;0;0
0;1;0;0;1;1;0;0;0;0;0;0;0
0;1;0;0;1;1;0;0;0;0;0;0;0
0;1;0;19;101;24;0;0;2;0;0;0;0
0;3;0;19;101;24;0;0;0;0;0;0;0
2;8;0;19;101;24;0;0;2;2;0;0;0
0;3;0;19;101;24;0;0;0;0;0;0;0
2;8;0;19;101;24;0;0;1;3;0;2;0
0;1;0;19;101;24;0;0;0;0;0;0;0
0;3;2;0;3;3;2;0;0;0;0;0;0
0;2;2;0;3;2;1;0;0;0;0;0;0
0;1;0;19;101;24;0;0;0;0;0;0;0
0;1;0;19;101;24;0;0;0;0;0;0;0
0;1;0;19;101;24;0;0;0;0;0;0;0
0;1;0;19;101;24;0;0;0;0;0;0;0
2;7;1;0;8;7;12;0;0;0;0;0;0
0;3;3;0;10;0;4;0;0;0;0;0;0
0;2;3;0;10;0;2;0;0;0;0;0;0
0;1;3;0;10;0;1;0;0;0;0;0;0
0;3;3;0;10;0;4;0;0;0;0;0;0
0;2;3;0;10;0;2;0;0;0;0;0;0
0;1;3;0;10;0;1;0;0;0;0;0;0
0;1;0;0;1;1;0;0;0;0;0;0;0
0;1;0;0;1;1;0;0;0;0;0;0;0
0;1;0;0;1;1;0;0;0;0;0;0;0
0;1;0;19;99;24;0;0;0;0;0;0;0
0;3;0;19;99;24;0;0;0;0;0;0;0
2;8;0;19;99;24;0;0;2;2;0;0;0
0;3;0;19;99;24;0;0;0;0;0;0;0
2;8;0;19;99;24;0;0;1;3;0;2;0
0;1;0;19;99;24;0;0;0;0;0;0;0
0;3;2;0;3;3;2;0;0;0;0;0;0
0;2;2;0;3;2;1;0;0;0;0;0;0
0;1;0;19;99;24;0;0;0;0;0;0;0
0;1;0;19;99;24;0;0;0;0;0;0;0
0;1;0;19;99;24;0;0;0;0;0;0;0
0;1;0;19;99;24;0;0;0;0;0;0;0
2;7;1;0;8;7;12;0;0;0;0;0;0
0;3;3;0;10;0;4;0;0;0;0;0;0
0;2;3;0;10;0;2;0;0;0;0;0;0
0;1;3;0;10;0;1;0;0;0;0;0;0
0;3;3;0;10;0;4;0;0;0;0;0;0
0;2;3;0;10;0;2;0;0;0;0;0;0
0;1;3;0;10;0;1;0;0;0;0;0;0
0;1;0;0;1;1;0;0;0;0;0;0;0
0;1;0;0;1;1;0;0;0;0;0;0;0
0;1;0;0;1;1;0;0;0;0;0;0;0
0;1;0;19;99;24;0;0;0;0;0;0;0
0;3;0;19;99;24;0;0;0;0;0;0;0
2;8;0;19;99;24;0;0;2;2;0;0;0
0;3;0;19;99;24;0;0;0;0;0;0;0
2;8;0;19;99;24;0;0;1;3;0;2;0
0;1;0;19;99;24;0;0;0;0;0;0;0
0;3;2;0;3;3;2;0;0;0;0;0;0
0;2;2;0;3;2;1;0;0;0;0;0;0
0;1;0;19;99;24;0;0;0;0;0;0;0
0;1;0;19;99;24;0;0;0;0;0;0;0
0;1;0;19;99;24;0;0;0;0;0;0;0
0;1;0;19;99;24;0;0;0;0;0;0;0
0;1;0;34;35;16;1;0;0;0;0;0;0
0;1;0;34;35;16;1;0;0;0;0;0;0
0;1;0;34;35;16;0;0;0;0;0;0;0
0;3;0;34;35;16;1;0;0;0;0;0;0
0;4;0;34;35;16;0;0;0;0;0;0;0
0;1;0;34;35;16;1;0;0;0;0;0;0
0;1;0;34;35;16;1;0;0;0;0;0;0
0;1;0;0;2;1;0;0;0;0;0;0;0
0;4;0;3;4;6;0;0;0;0;0;0;0
0;1;0;3;4;6;0;0;0;0;0;0;0
0;1;0;3;4;6;0;0;0;0;0;0;0
0;1;0;34;35;16;0;0;0;0;0;0;0
0;3;0;34;35;16;0;0;0;0;0;0;0
0;1;0;0;9;1;2;0;0;0;0;0;0
0;4;0;6;28;9;7;0;0;0;0;0;0
0;3;0;6;28;9;8;0;0;0;0;0;0
0;1;0;6;28;9;2;0;0;0;0;0;0
0;1;0;6;28;9;4;0;0;0;0;0;0
0;3;0;15;49;19;7;0;0;0;0;0;0
5;6;0;15;49;19;9;0;0;0;0;0;0
0;1;0;15;49;19;3;0;0;0;0;2;0
0;1;0;15;49;19;3;0;0;0;0;0;0
0;4;0;15;49;19;2;0;0;0;0;0;0
0;3;0;15;49;19;0;0;0;0;0;0;0
0;1;0;15;49;19;2;0;0;0;0;0;0
0;1;0;0;9;1;0;0;0;0;0;0;0
0;1;0;6;28;9;1;0;0;0;0;0;0
0;1;0;6;28;9;1;0;0;0;0;0;0
0;1;0;6;28;9;0;0;0;0;0;0;0
0;1;0;15;49;19;0;0;0;0;0;0;0
0;1;1;1;4;2;0;0;0;0;0;0;0
0;1;1;1;4;2;0;0;0;0;0;0;0
0;1;0;1;9;2;0;0;0;0;0;0;0
0;1;0;1;9;2;0;0;0;0;0;0;0
0;2;0;1;10;3;1;0;0;0;0;0;0
0;1;0;1;10;3;1;0;0;0;0;0;0
16;2;1;0;17;3;3;0;0;0;0;0;0
0;1;1;0;17;3;2;1;0;0;0;0;0
0;2;0;13;24;16;1;0;0;0;0;0;0
0;2;0;13;24;16;1;0;0;0;0;0;0
10;4;0;13;24;16;4;1;0;0;0;0;0
7;4;0;13;24;16;2;0;0;0;0;0;0
10;3;0;13;24;16;2;0;0;0;0;0;0
0;1;0;13;24;16;1;0;0;0;0;0;0
0;6;4;165;206;84;1;0;0;0;0;0;0
0;4;4;165;206;84;3;1;0;0;0;0;0
0;3;4;165;206;84;3;0;0;0;0;0;0
0;2;4;31;77;33;1;0;0;0;0;0;0
0;4;4;31;77;33;8;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
5;23;0;1;31;24;16;0;0;0;0;0;0
0;1;0;1;31;24;0;0;0;0;0;0;0
5;5;3;91;168;46;0;0;0;0;0;0;0
0;1;3;91;168;46;1;3;0;0;0;0;0
0;1;3;91;168;46;2;0;0;0;0;0;0
35;3;3;91;168;46;10;0;1;0;0;0;0
0;1;3;91;168;46;0;0;0;0;0;0;0
10;8;3;91;168;46;0;0;0;0;0;0;0
0;2;3;91;168;46;4;1;1;0;0;0;0
0;2;3;91;168;46;1;1;0;0;0;0;0
14;8;3;91;168;46;0;0;0;0;0;0;0
10;3;3;91;168;46;0;0;0;0;0;0;0
28;1;3;91;168;46;0;0;0;0;0;0;0
0;1;3;91;168;46;0;0;0;0;0;0;0
0;1;3;91;168;46;3;0;0;0;0;0;0
18;4;3;91;168;46;5;0;0;0;0;0;0
0;1;3;91;168;46;1;0;0;0;0;0;0
0;1;3;91;168;46;2;0;0;0;0;0;0
0;2;3;91;168;46;4;1;0;0;0;0;0
0;1;3;91;168;46;8;0;4;0;0;0;0
0;1;3;1;13;4;3;0;0;0;0;0;0
0;1;3;1;13;4;3;0;0;0;0;0;0
0;2;3;1;13;4;1;0;0;0;0;0;0
0;1;4;165;206;84;0;0;0;0;0;0;0
0;1;4;165;206;84;0;0;0;0;0;0;0
0;2;4;165;206;84;6;2;1;0;0;0;0
0;2;4;165;206;84;3;0;0;0;0;0;0
0;4;4;165;206;84;13;0;0;0;0;0;0
4;3;4;165;206;84;0;0;0;0;0;0;0
12;1;4;165;206;84;0;0;0;0;0;0;0
0;4;4;165;206;84;0;0;0;0;0;0;0
28;1;4;165;206;84;0;0;0;0;0;0;0
6;12;4;165;206;84;9;3;1;0;0;0;0
0;1;4;165;206;84;1;0;0;0;0;0;0
8;2;4;165;206;84;0;0;0;0;0;0;0
0;1;4;165;206;84;11;0;3;0;0;0;0
0;2;4;165;206;84;3;0;0;0;0;0;0
0;4;4;165;206;84;10;6;0;0;0;0;0
0;2;4;165;206;84;7;3;2;0;0;0;0
14;1;4;165;206;84;1;1;1;0;0;0;0
0;4;4;165;206;84;5;2;0;0;0;0;0
0;6;4;165;206;84;3;0;0;0;0;0;0
0;2;4;165;206;84;1;0;0;0;0;0;0
0;9;4;165;206;84;9;2;0;0;0;0;0
1;18;4;165;206;84;11;6;0;0;0;0;0
0;1;4;165;206;84;0;0;0;0;0;0;0
0;3;4;31;77;33;4;1;0;0;0;0;0
0;1;4;31;77;33;0;0;0;0;0;0;0
0;10;4;31;77;33;0;0;0;0;0;0;0
0;2;4;31;77;33;0;0;0;0;0;0;0
7;3;4;31;77;33;0;0;0;0;0;0;0
0;6;4;31;77;33;3;0;0;0;0;0;0
0;4;4;31;77;33;7;0;1;0;0;0;0
12;1;4;31;77;33;1;1;1;0;0;0;0
0;2;4;31;77;33;3;0;0;0;0;0;0
0;1;4;31;77;33;0;0;0;0;0;0;0
0;1;0;1;31;24;0;0;0;0;0;0;0
7;5;3;91;168;46;7;3;1;0;0;0;0
0;1;3;91;168;46;2;0;0;0;0;0;0
14;1;3;91;168;46;1;0;0;0;0;0;0
0;1;3;91;168;46;0;0;0;0;0;0;0
