0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;14;14;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;10;28;20;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10;28;20;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10;28;20;0
10;0;1;0;0;2;0;0;0;0;0;0;0;6;3;0;10;28;20;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;10;28;20;0
0;6;1;0;3;0;0;0;0;0;0;0;0;7;11;0;10;28;20;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;16;4;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;16;4;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;16;4;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;16;4;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;34;16;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;34;16;0
10;3;0;0;0;0;0;0;0;0;0;0;0;28;4;0;0;34;16;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;34;16;0
3;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;34;16;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;34;16;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;34;16;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;34;16;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;34;16;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;23;114;29;0
5;1;4;1;0;0;0;0;0;0;0;0;0;12;3;1;23;114;29;0
9;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;23;114;29;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;23;114;29;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;23;114;29;0
8;2;0;0;0;0;0;0;0;0;0;0;0;16;6;1;23;114;29;0
23;6;0;0;0;0;0;0;0;0;0;0;0;15;9;1;23;114;29;0
4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;23;114;29;0
2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;23;114;29;0
2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;23;114;29;0
14;0;0;0;0;0;0;0;0;0;0;0;0;20;3;1;23;114;29;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;26;8;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;26;8;0
5;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;26;8;0
4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;26;8;0
3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;26;8;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;26;8;0
2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0
4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0
0;0;0;0;0;0;0;0;0;0;0;0;0;33;1;0;0;7;3;0
3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;7;3;0
3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;15;7;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;15;7;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;15;7;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;15;7;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;15;7;6;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;15;7;6;0
0;0;1;0;0;0;0;0;0;0;0;0;0;10;5;0;0;34;9;0
0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;34;9;0
0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;0;0;34;9;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;34;9;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;14;6;0
0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;14;6;0
0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;14;6;0
