0;0;0;0;0;0;0;0;0;0;0;0;0;53;3;0;112;49;47;0
11;7;0;0;0;0;0;0;0;0;0;0;0;10;12;0;112;49;47;0
2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;112;49;47;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;112;49;47;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;112;49;47;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;112;49;47;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;112;49;47;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;112;49;47;0
3;2;0;0;0;0;0;0;0;0;0;0;0;10;5;0;112;49;47;0
0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;112;49;47;0
2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;112;49;47;0
2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;112;49;47;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;112;49;47;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;112;49;47;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;112;49;47;0
2;0;0;0;0;0;0;0;0;0;0;0;0;5;7;0;112;49;47;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;1;0
2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;505;180;101;0
4;3;0;0;0;0;0;0;0;0;0;0;0;19;11;0;505;180;101;0
6;2;0;0;0;0;0;0;0;0;0;0;0;17;6;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;1;12;2;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;0;53;3;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;0;12;4;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;505;180;101;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;505;180;101;0
3;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;505;180;101;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;505;180;101;0
3;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;505;180;101;0
2;1;0;0;0;0;1;16;94;4;1;0;0;15;6;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;505;180;101;0
1;0;0;0;0;0;1;1;25;0;0;0;0;0;1;0;505;180;101;0
7;1;0;0;0;0;0;0;0;0;0;0;0;5;6;0;505;180;101;0
3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;505;180;101;0
3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;505;180;101;0
3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;505;180;101;0
2;0;0;0;0;0;0;0;0;0;0;0;0;12;3;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;0;12;3;0;505;180;101;0
3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;505;180;101;0
3;1;0;0;0;0;0;0;0;0;0;0;0;14;4;0;505;180;101;0
2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;505;180;101;0
2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;505;180;101;0
1;1;0;0;0;0;1;1;20;0;0;0;0;0;2;0;505;180;101;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;505;180;101;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;505;180;101;0
0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;505;180;101;0
0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;505;180;101;0
0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;505;180;101;0
5;1;0;0;0;0;1;0;0;4;1;0;0;0;5;0;505;180;101;0
1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;505;180;101;0
1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;505;180;101;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
6;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6;0;0;0;0;0;0;0;0;0;0;0;0;55;2;0;0;0;0;0
