12;0;0;0;0;0;0;0;0;0;0;0;0;2;7;1;0;8;7;0
4;0;0;0;0;0;1;0;0;0;4;2;0;0;3;3;0;10;0;0
2;0;0;0;0;0;1;0;0;0;4;2;0;0;2;3;0;10;0;0
1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;10;0;0
4;0;0;0;0;0;1;0;0;0;4;2;0;0;3;3;0;10;0;0
2;0;0;0;0;0;1;0;0;0;4;2;0;0;2;3;0;10;0;0
1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;10;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0
0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;19;101;24;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;19;101;24;0
0;0;2;2;0;0;0;0;0;0;0;0;0;2;8;0;19;101;24;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;19;101;24;0
0;0;1;3;0;2;4;4;6;0;4;0;0;2;8;0;19;101;24;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19;101;24;0
2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;3;3;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;3;2;0
0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;19;101;24;0
0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;19;101;24;0
0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;19;101;24;0
0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;19;101;24;0
12;0;0;0;0;0;0;0;0;0;0;0;0;2;7;1;0;8;7;0
4;0;0;0;0;0;1;0;0;0;4;2;0;0;3;3;0;10;0;0
2;0;0;0;0;0;1;0;0;0;4;2;0;0;2;3;0;10;0;0
1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;10;0;0
4;0;0;0;0;0;1;0;0;0;4;2;0;0;3;3;0;10;0;0
2;0;0;0;0;0;1;0;0;0;4;2;0;0;2;3;0;10;0;0
1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;10;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0
