0.008771929824561403;0;0;0;0;0;0
0.21428571428571427;0.07142857142857142;0;0;0;0;0
0.034482758620689655;0;0;0;0;0;0
0.16666666666666666;0;0;0;0;0;0
0.47058823529411764;0;0;0;0;0;0
0.47368421052631576;0;0;0;0;0;0
0.4;0;0;0;0;0;0
0.20512820512820512;0;0;0;0;0;0
1;0;0;0;0;0;0
0.043478260869565216;0;0;0;0;0;0
0.4;0;0;0;0;0;0
0.4;0;0;0;0;0;0
0.2;0.2;0;0;0;0;0
0.07692307692307693;0;0;0;0;0;0
0.15384615384615385;0;0;0;0;0;0
0.1534090909090909;0;0;0;0;0;0
0.8333333333333334;0;0;0;0;0;0
0.0449438202247191;0;0.011235955056179775;0;0;0;0
0.14285714285714285;0;0;0;0;0;0
0.13333333333333333;0;0;0;0;0;0
2;0;0;0;0;0;0
0.3333333333333333;0;0;0;0;0;0
2;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.09090909090909091;0;0;0;0;0;0
0.4666666666666667;0;0;0;0;0;0
0.04;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.3333333333333333;0;0;0;0;0;0
0;0;0;0;0;0;0
0.2;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.16666666666666666;0;0;0;0;0;0
0.25;0;0.25;0;0;0;0
0.05202312138728324;0.023121387283236993;0.005780346820809248;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0.6;0;0;0;0
0;0;0.25;0;0;0;0
0.3333333333333333;0;0;0;0;0;0
1;0;0;0;0;0;0
1;0;0;0;0;0;0
0.06666666666666667;0;0;0;0;0;0
0.3157894736842105;0.05263157894736842;0;0;0;0;0
0.25;0;0;0;0;0;0
0.10714285714285714;0;0;0;0;0;0
0.25;0;0;0;0;0;0
0.21428571428571427;0;0;0;0;0;0
0.125;0;0;0;0;0;0
0.2;0;0;0;0;0;0
0.3076923076923077;0;0.15384615384615385;0;0;0;0
0.3076923076923077;0;0.15384615384615385;0;0;0;0
3.5;0;0;0;0;0;0
0.25;0;0;0;0;0;0
0.25;0;0;0;0;0;0
0.01818181818181818;0;0.01818181818181818;0;0;0;0
0.5;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.4857142857142857;0;0;0;0;0;0
0.1111111111111111;0;0;0;0;0;0
0.3076923076923077;0;0;0;0;0;0
0.07142857142857142;0;0;0;0;0;0
0.07142857142857142;0;0;0;0;0;0
0.4;0;0;0;0;0;0
0.4;0;0;0;0;0;0
0.075;0.025;0;0;0;0;0
0.08695652173913043;0.043478260869565216;0;0;0;0;0
0.15;0;0;0;0;0;0
